Date,Close
3/2/2015 16:00:00,22.6
3/3/2015 16:00:00,22.18
3/4/2015 16:00:00,22.43
3/5/2015 16:00:00,22.86
3/6/2015 16:00:00,22.55
3/9/2015 16:00:00,22.61
3/10/2015 16:00:00,23
3/11/2015 16:00:00,22.88
3/12/2015 16:00:00,22.67
3/13/2015 16:00:00,22.7
3/16/2015 16:00:00,22.97
3/17/2015 16:00:00,23.25
3/18/2015 16:00:00,22.87
3/19/2015 16:00:00,23.22
3/20/2015 16:00:00,23.47
3/23/2015 16:00:00,22.71
3/24/2015 16:00:00,22.4
3/25/2015 16:00:00,21.04
3/26/2015 16:00:00,20.97
3/27/2015 16:00:00,21.38
3/30/2015 16:00:00,21.47
3/31/2015 16:00:00,20.93
4/1/2015 16:00:00,21.01
4/2/2015 16:00:00,21.06
4/6/2015 16:00:00,21.67
4/7/2015 16:00:00,21.86
4/8/2015 16:00:00,22.02
4/9/2015 16:00:00,22.53
4/10/2015 16:00:00,22.76
4/13/2015 16:00:00,22.55
4/14/2015 16:00:00,22.36
4/15/2015 16:00:00,22.63
4/16/2015 16:00:00,22.49
4/17/2015 16:00:00,22.2
4/20/2015 16:00:00,22.09
4/21/2015 16:00:00,22.06
4/22/2015 16:00:00,22.31
4/23/2015 16:00:00,22.22
4/24/2015 16:00:00,22.03
4/27/2015 16:00:00,22.2
4/28/2015 16:00:00,22.31
4/29/2015 16:00:00,22.14
4/30/2015 16:00:00,22.2
5/1/2015 16:00:00,22.75
5/4/2015 16:00:00,22.61
5/5/2015 16:00:00,22.03
5/6/2015 16:00:00,22.1
5/7/2015 16:00:00,22.49
5/8/2015 16:00:00,20.83
5/11/2015 16:00:00,20.63
5/12/2015 16:00:00,20.83
5/13/2015 16:00:00,20.95
5/14/2015 16:00:00,21.29
5/15/2015 16:00:00,21.3
5/18/2015 16:00:00,21.27
5/19/2015 16:00:00,21.04
5/20/2015 16:00:00,21.04
5/21/2015 16:00:00,20.89
5/22/2015 16:00:00,20.86
